t,Tv_w0p25,Ti_w0p25,absdT_w0p25,Tv_w0p50,Ti_w0p50,absdT_w0p50,Tv_w0p75,Ti_w0p75,absdT_w0p75,Tv_w1p00,Ti_w1p00,absdT_w1p00
0.000270710629606396,1.39895703598332,1.00156444602501,0.397392589958312,1.39792106597842,1.00311840103237,0.394802664946045,1.39689204158637,1.00466193762045,0.39223010396592,1.39586991476096,1.00619512785855,0.389674786902411
0.000297781692567035,1.39885312316052,1.00172031525922,0.397132807901302,1.39771470311731,1.00342794532404,0.39428675779327,1.39658467541588,1.00512298687618,0.391461688539695,1.39546297612028,1.00680553581957,0.388657440300707
0.000324852755527675,1.39874927988718,1.00187608016923,0.396873199717948,1.39750861698671,1.00373707451993,0.393771542466787,1.39627792760667,1.00558310858998,0.390694819016692,1.39505712879158,1.00741430681262,0.387642821978957
0.000351923818488314,1.39864550611537,1.00203174082694,0.396613765288425,1.39730280720105,1.00404578919842,0.39325701800263,1.3959717968643,1.00604230470354,0.389929492160765,1.39465236972858,1.00802144540711,0.386630924321469
0.000378994881448954,1.39854180179719,1.00218729730421,0.396354504492986,1.39709727337529,1.00435408993705,0.392743183438241,1.39566628189716,1.00650057715425,0.389165704742914,1.39424869589401,1.00862695615897,0.385621739735048
0.000406065944409593,1.39843816688479,1.00234274967282,0.39609541721197,1.39689201512498,1.00466197731252,0.392230037812461,1.3953613814165,1.00695792787524,0.388403453541265,1.39384610425957,1.00923084361064,0.384615260648924
0.000433137007370233,1.39833460133032,1.00249809800452,0.395836503325798,1.39668703206621,1.00496945190068,0.391717580165531,1.39505709413642,1.00741435879536,0.387642735341058,1.39344459180587,1.00983311229119,0.383611479514683
0.000460208070330872,1.39823110508599,1.00265334237102,0.39557776271497,1.39648232381563,1.00527651427654,0.391205809539091,1.39475341877385,1.00786987183922,0.386883546934625,1.39304415552247,1.01043376671628,0.382610388806191
0.000487279133291512,1.39812767810403,1.00280848284396,0.395319195260069,1.39627788999047,1.00558316501429,0.390694724976176,1.39445035404855,1.00832446892717,0.386125885121376,1.39264479240781,1.01103281138828,0.38161198101953
0.000514350196252151,1.3980243203367,1.00296351949494,0.395060800841761,1.39607373020848,1.00588940468727,0.390184325521214,1.39414789868311,1.00877815197533,0.385369746707784,1.39224649946916,1.01163025079624,0.380616248672918
0.000541421259212791,1.39792103173631,1.00311845239552,0.394802579340792,1.39586984408801,1.00619523386798,0.389674610220024,1.39384605140294,1.00923092289558,0.384615128507364,1.39184927372265,1.01222608941601,0.379623184306647
0.000568492322173431,1.39781781225519,1.0032732816172,0.394544530637992,1.39566623124792,1.00650065312811,0.389165578119816,1.39354481093626,1.0096827835956,0.383862027340662,1.3914531121932,1.01282033171019,0.378632780483008
0.00059556338513407,1.39771466184571,1.00342800723144,0.39428665461427,1.39546289130767,1.00680566303848,0.388657228269186,1.39324417601409,1.01013373597886,0.383110440035232,1.39105801191448,1.01341298212826,0.377645029786223
0.00062263444809471,1.39761158046024,1.00358262930963,0.394028951150618,1.39525982388724,1.00711026416913,0.388149559718115,1.39294414537024,1.01058378194462,0.382360363425625,1.39066396992894,1.01400404510657,0.376659924822375
0.000649705511055349,1.39750856805124,1.00373714792313,0.39377142012811,1.39505702860718,1.00741445708922,0.387642571517968,1.39264471774134,1.01103292338797,0.38161179435337,1.39027098328773,1.01459352506839,0.375677458219334
0.000676776574015989,1.39740562457116,1.00389156314326,0.3935140614279,1.39485450508859,1.0077182423671,0.38713626272149,1.39234589186678,1.01148116219982,0.380864729666956,1.38987904905067,1.01518142642398,0.374697622626696
0.000703847636976628,1.39730274997249,1.00404587504126,0.393256874931226,1.39465225295312,1.00802162057031,0.386630632382804,1.39204766648872,1.0119285002669,0.38011916622182,1.38948816428628,1.01576775357057,0.373720410715707
0.000730918699937268,1.39719994420776,1.00420008368835,0.392999860519405,1.39445027182296,1.00832459226555,0.386125679557413,1.39175004035213,1.0123749394718,0.379375100880327,1.38909832607167,1.01635251089247,0.372745815179198
0.000757989762897907,1.39709720722953,1.0043541891557,0.392743018073837,1.39424856132087,1.00862715801868,0.385621403302191,1.3914530122047,1.01282048169294,0.378632530511756,1.3887095314926,1.01693570276108,0.371773828731514
0.000785060825858547,1.3969945389904,1.0045081915144,0.392486347476002,1.39404712107015,1.00892931839476,0.385117802675387,1.39115658079691,1.01326512880463,0.377891451992281,1.38832177764337,1.01751733353492,0.370804444108447
0.000812131888819187,1.39689193944298,1.00466209083552,0.392229848607463,1.39384595069464,1.00923107395802,0.384614876736621,1.39086074488198,1.01370888267702,0.377151862204958,1.38793506162686,1.01809740755969,0.369837654067168
0.000839202951779826,1.39678940853994,1.00481588719008,0.391973521349862,1.39364504981875,1.00953242527187,0.384112624546878,1.39056550321588,1.01415174517617,0.376413758039705,1.38754938055446,1.0186759291683,0.368873451386159
0.000866274014740466,1.39668694623397,1.00496958064904,0.391717365584925,1.3934444180674,1.00983337289889,0.383611045168515,1.39027085455731,1.01459371816402,0.375677136393291,1.38716473154605,1.01925290268091,0.367911828865144
0.000893345077701105,1.39658455247778,1.00512317128332,0.391461381194458,1.39324405506609,1.01013391740085,0.383110137665248,1.38997679766772,1.0150348034984,0.374941994169315,1.38678111173,1.01982833240498,0.366952779325023
0.000920416140661745,1.39648222722414,1.00527665916379,0.391205568060347,1.39304396044086,1.0104340593387,0.38260990110216,1.38968333131127,1.01547500303308,0.374208328278193,1.38639851824311,1.02040222263531,0.365996295607806
0.000947487203622384,1.39637997042582,1.00543004436126,0.39094992606456,1.39284413381827,1.01073379927258,0.38211033454569,1.38939045425485,1.01591431861771,0.37347613563714,1.38601694823061,1.02097457765406,0.365042370576544
0.000974558266583024,1.39627778203566,1.00558332694651,0.390694455089148,1.39264457482545,1.01103313776181,0.381611437063638,1.38909816526805,1.0163527520979,0.372745413170156,1.3856363988461,1.02154540173083,0.364090997115262
0.00100162932954366,1.39617566200649,1.00573650699025,0.390439155016239,1.39244528309006,1.0113320753649,0.381113207725161,1.3888064631232,1.01679030531519,0.372016157808008,1.38525686725155,1.02211469912265,0.363142168128894
0.0010287003925043,1.39607361029122,1.00588958456317,0.390184025728045,1.3922462582403,1.01163061263953,0.380615645600767,1.38851534659528,1.01722698010706,0.371288366488217,1.38487835061728,1.02268247407406,0.362195876543217
0.00105577145546494,1.39597162684274,1.00604255973588,0.389929067106859,1.39204749990492,1.0119287501426,0.380118749762319,1.38822481446201,1.01766277830697,0.370562036155037,1.3845008461219,1.02324873081712,0.361252115304785
0.00108284251842558,1.39586971161402,1.00619543257896,0.389674279035053,1.39184900771321,1.01222648843018,0.379622519283029,1.38793486550377,1.01809770174432,0.369837163759446,1.38412435095233,1.02381347357147,0.360310877380859
0.00110991358138622,1.39576786455803,1.00634820316295,0.389419661395082,1.39165078129498,1.01252382805752,0.379126953237457,1.38764549850364,1.01853175224452,0.369113746259125,1.38374886230373,1.02437670654438,0.359372155759351
0.00113698464434686,1.39566608562779,1.00650087155831,0.389165214069481,1.3914528202806,1.01282076957909,0.37863205070151,1.38735671224737,1.01896493162893,0.368391780618444,1.38337437737949,1.02493843393074,0.358435943448746
0.0011640557073075,1.39556437477634,1.00665343783548,0.388910936940864,1.39125512430097,1.01311731354853,0.378137810752438,1.38706850552337,1.01939724171492,0.367671263808447,1.38300089339121,1.02549865991316,0.35750223347805
0.00119112677026814,1.39546273195677,1.00680590206484,0.388656829891928,1.39105769298753,1.01341346051869,0.377644232468833,1.38678087712272,1.01982868431589,0.366952192806834,1.38262840755867,1.02605738866196,0.356571018896714
0.00121819783322878,1.39536115712218,1.00695826431673,0.388402892805451,1.39086052597224,1.01370921104162,0.377151314930627,1.38649382583917,1.02025926124122,0.36623456459795,1.38225691710982,1.02661462433524,0.355642292774576
0.00124526889618942,1.39525965022571,1.00711052466142,0.388149125564289,1.39066362288763,1.01400456566854,0.376659057219091,1.3862073504691,1.02068897429633,0.365518376172764,1.38188641928071,1.02717037107891,0.354716048201796
0.00127233995915006,1.39515821122055,1.00726268316917,0.387895528051381,1.39046698336673,1.01429952494989,0.376167458416832,1.38592144981153,1.02111782528268,0.364803624528857,1.3815169113155,1.02772463302671,0.353792278288789
0.0012994110221107,1.39505684005989,1.00741473991015,0.387642100149747,1.39027060704311,1.01459408943532,0.375676517607788,1.38563612266815,1.02154581599775,0.364090306670404,1.38114839046645,1.02827741430029,0.352870976166164
0.00132648208507134,1.39495553669699,1.00756669495451,0.387388841742484,1.39007449355089,1.01488825967365,0.375186233877234,1.38535136784325,1.02197294823509,0.363378419608162,1.38078085399385,1.02882871900919,0.351952134984657
0.00135355314803198,1.39485430108511,1.00771854837233,0.387135752712773,1.3898786425247,1.01518203621293,0.37469660631177,1.38506718414377,1.02239922378432,0.362667960359451,1.38041429916602,1.02937855125094,0.351035747915071
0.00138062421099262,1.39475313317755,1.00787030023367,0.386882832943875,1.38968305359972,1.0154754196004,0.374207633999328,1.38478357037925,1.0228246444311,0.361958925948142,1.38004872325927,1.02992691511106,0.350121808148212
0.00140769527395326,1.39465203292765,1.00802195060852,0.386630082319129,1.38948772641166,1.0157684103825,0.373719316029163,1.38450052536184,1.02324921195721,0.361251313404638,1.37968412355792,1.03047381466309,0.349210308894823
0.0014347663369139,1.39455100028878,1.00817349956682,0.386377500721957,1.38929266059673,1.01606100910488,0.373231651491854,1.38421804790633,1.02367292814047,0.360545119765862,1.3793204973542,1.03101925396867,0.348301243385524
0.00146183739987454,1.39445003521434,1.00832494717848,0.386125088035861,1.38909785579171,1.01635321631241,0.372744639479305,1.38393613683008,1.02409579475485,0.359840342075238,1.37895784194829,1.03156323707754,0.34739460487075
0.00148890846283518,1.39434913765776,1.00847629351334,0.385872844144421,1.38890331163389,1.01664503254915,0.372258279084738,1.38365479095306,1.02451781357038,0.359136977382682,1.37859615464826,1.03210576802757,0.346490386620685
0.00151597952579581,1.39424830757252,1.00862753864122,0.3856207689313,1.38870902776107,1.01693645835838,0.371772569402691,1.38337400909782,1.02493898635324,0.358435022744578,1.37823543277007,1.03264685084486,0.345588581925204
0.00154305058875645,1.39414754491209,1.00877868263185,0.385368862280239,1.3885150038116,1.01722749428258,0.371287509529022,1.3830937900895,1.02535931486573,0.357734475223772,1.37787567363751,1.0331864895437,0.344689184093808
0.00157012165171709,1.39404684963002,1.00892972555496,0.385117124075061,1.38832123942435,1.01751814086345,0.3708030985609,1.38281413275581,1.02577880086626,0.357035331889551,1.37751687458221,1.03372468812665,0.343792186455563
0.00159719271467773,1.39394622167986,1.0090806674802,0.384865554199667,1.38812773423871,1.01780839864191,0.370319335596807,1.38253503592704,1.02619744610941,0.356337589817629,1.3771590329436,1.03426145058456,0.34289758235904
0.00162426377763837,1.39384566101521,1.00923150847717,0.38461415253804,1.38793448789461,1.01809826815807,0.369836219736535,1.38225649843604,1.02661525234591,0.355641246090133,1.37680214606888,1.03479678089664,0.34200536517225
0.00165133484059901,1.39374516758969,1.00938224861545,0.384362918974242,1.38774150003247,1.01838774995128,0.369353750081185,1.38197851911822,1.02703222132264,0.354946297795588,1.37644621131302,1.03533068303043,0.341115528282588
0.00167840590355965,1.39364474135696,1.00953288796455,0.384111853392416,1.38754877029326,1.01867684456009,0.368871925733163,1.38170109681155,1.02744835478265,0.354252742028901,1.37609122603869,1.03586316094192,0.340228065096769
